New Account No,New MonthID, New Targets 
00604119350,117," $44,805 "
00604119350,118," $41,069 "
00604119350,119," $18,622 "
0062311369,109," $2,113 "
0062311369,110," $1,676 "
0062311369,111," $1,571 "
0062311369,112," $1,641 "
0062311369,113," $1,103 "
0062311369,114, $807 
0062311369,115," $1,199 "
0062311369,116," $1,466 "
0062311369,117, $648 
0062311369,118, $633 
0062311369,119, $468 
00534119280,109," $3,340 "
00534119280,110," $4,241 "
00534119280,111," $1,357 "
00534119280,112," $1,659 "
00534119280,113," $1,785 "
00534119280,114," $1,259 "
00534119280,115," $1,542 "
00534119280,116," $3,354 "
00534119280,117," $2,450 "
00534119280,118," $2,001 "
00534119280,119, $764 
00484111230,109, $38 
00484111230,110, $180 
00484111230,111, $577 
00484111230,112, $824 
00484111230,113, $671 
00484111230,114, $103 
00484111230,115, $24 
00484111230,116, $912 
00484111230,117, $442 
00484111230,118, $205 
00484111230,119, $413 
00442115188,109, $952 
00952115698,109, $955 
00952115698,110, $384 
00187116933,109," $13,542 "
00187116933,110," $10,342 "
00187116933,111," $7,839 "
00187116933,112," $10,501 "
00187116933,113," $17,170 "
00187116933,114," $15,008 "
00187116933,115," $12,923 "
00187116933,116," $21,412 "
00187116933,117," $16,244 "
00187116933,118," $17,310 "
00187116933,119," $8,186 "
00059115805,109, $310 
00059115805,110, $776 
00059115805,111, $487 
00059115805,112, $874 
00059115805,113, $710 
00059115805,114, $695 
00059115805,115, $651 
00059115805,116, $52 
00059115805,117, $605 
00059115805,118," $1,099 "
00059115805,119, $265 
00707114453,109, $752 
00707114453,110, $260 
00707114453,111, $617 
00707114453,112, $174 
00707114453,113, $447 
00707114453,114, $688 
00707114453,115, $362 
00707114453,116, $27 
00707114453,117, $607 
00707114453,118, $995 
00707114453,119, $489 
00045114791,109," $16,693 "
00045114791,110," $10,904 "
00045114791,111," $6,061 "
00045114791,112," $5,821 "
00045114791,113," $8,941 "
00045114791,114," $7,972 "
00045114791,115," $10,014 "
00045114791,116," $20,177 "
00045114791,117," $12,577 "
00045114791,118," $7,007 "
00045114791,119," $4,052 "
00423119169,109, $198 
00423119169,110, $663 
00423119169,111, $763 
00423119169,112, $5 
00423119169,113, $508 
00423119169,114, $815 
00423119169,115, $39 
00423119169,116, $702 
00423119169,117, $323 
00423119169,118, $643 
00423119169,119, $626 
00844111590,109, $360 
00844111590,110, $392 
00844111590,111, $461 
00844111590,112, $446 
00844111590,113, $302 
00844111590,114, $546 
00844111590,115, $585 
00844111590,116, $13 
00844111590,117, $301 
00844111590,118, $86 
00844111590,119, $276 
00532113278,109," $53,974 "
00532113278,110," $7,452 "
00979114725,109, $579 
00681117427,109," $5,599 "
00681117427,110," $5,827 "
00681117427,111," $25,333 "
00681117427,112," $5,875 "
00681117427,113," $9,374 "
00681117427,114," $5,923 "
00681117427,115," $6,140 "
00681117427,116," $7,911 "
00681117427,117," $4,784 "
00681117427,118," $4,308 "
00681117427,119," $2,658 "
00583114329,109, $45 
00583114329,110, $292 
00583114329,111, $273 
00583114329,112, $132 
00583114329,113, $264 
00583114329,114, $256 
00583114329,115, $254 
00583114329,116, $323 
00583114329,117, $420 
00583114329,118, $302 
00583114329,119, $53 
00585114331,109," $7,537 "
00585114331,110," $5,307 "
00585114331,111," $3,794 "
00585114331,112," $4,033 "
00585114331,113," $5,635 "
00585114331,114," $5,435 "
00585114331,115," $4,375 "
00585114331,116," $8,244 "
00585114331,117," $4,563 "
00585114331,118," $5,960 "
00585114331,119," $2,592 "
00265118011,109," $49,276 "
00265118011,110," $26,366 "
00265118011,111," $18,904 "
00265118011,112," $26,097 "
00265118011,113," $44,415 "
00265118011,114," $39,453 "
00265118011,115," $40,162 "
00265118011,116," $58,690 "
00265118011,117," $37,212 "
00265118011,118," $40,740 "
00265118011,119," $18,226 "
00975117721,109," $5,071 "
00975117721,110," $4,642 "
00975117721,111," $3,152 "
00975117721,112," $3,168 "
00975117721,113," $1,965 "
00975117721,114," $1,208 "
00975117721,115," $2,174 "
00975117721,116," $3,891 "
00975117721,117," $1,573 "
00975117721,118, $748 
00975117721,119, $717 
00824118570,109, $108 
00824118570,110, $705 
00824118570,111, $301 
00824118570,112, $11 
00824118570,113, $694 
00824118570,114, $308 
00824118570,115, $4 
00824118570,116, $356 
00824118570,117, $287 
00824118570,118, $43 
00824118570,119, $290 
0067111417,109, $612 
0067111417,110, $480 
0067111417,111, $811 
0067111417,112, $226 
0067111417,113, $761 
0067111417,114," $1,108 "
0067111417,115, $269 
0067111417,116, $577 
0067111417,117, $885 
0067111417,118, $199 
0067111417,119, $102 
0077111517,109, $192 
0077111517,110, $208 
0077111517,111, $308 
0077111517,112, $78 
0077111517,113," $3,317 "
0077111517,114," $1,917 "
0077111517,115," $2,350 "
0077111517,116," $3,015 "
0077111517,117," $2,047 "
0077111517,118," $2,993 "
0077111517,119," $1,880 "
00366112112,109," $1,195 "
00366112112,110," $1,342 "
00366112112,111, $778 
00366112112,112, $64 
00366112112,113," $1,299 "
00366112112,114," $1,060 "
00366112112,115, $866 
00366112112,116," $1,059 "
00366112112,117," $1,198 "
00366112112,118, $571 
00366112112,119, $973 
00551114297,109, $139 
00910114656,109," $5,414 "
00910114656,110," $1,803 "
00910114656,111, $313 
00910114656,112, $827 
00910114656,113, $87 
00927114673,109, $620 
00927114673,110, $299 
00927114673,111, $232 
00927114673,112, $870 
00927114673,113, $848 
00927114673,114, $389 
00927114673,115, $642 
00927114673,116, $140 
00927114673,117, $242 
00927114673,118, $592 
00927114673,119, $73 
00053114799,109," $1,053 "
00053114799,110, $486 
00053114799,111, $215 
00053114799,112, $586 
00053114799,113, $43 
00053114799,114, $392 
00053114799,115, $621 
00053114799,116, $887 
00053114799,117, $46 
00053114799,118, $945 
00053114799,119, $680 
00897112643,109," $3,818 "
00897112643,110," $4,158 "
00897112643,111," $3,150 "
00897112643,112," $4,081 "
00897112643,113, $721 
00897112643,114, $864 
00897112643,115, $169 
00897112643,116, $539 
00897112643,117," $1,104 "
00897112643,118," $4,425 "
00897112643,119," $7,848 "
00215115961,109, $252 
00215115961,110, $604 
00215115961,111, $289 
00215115961,112, $993 
00215115961,113, $287 
00215115961,114, $626 
00215115961,115, $282 
00215115961,116, $82 
00215115961,117, $630 
00215115961,118, $883 
00215115961,119, $878 
00216115962,109, $951 
00216115962,110," $1,215 "
00216115962,111," $1,651 "
00216115962,112," $1,474 "
00216115962,113," $1,732 "
00216115962,114," $1,722 "
00216115962,115," $1,645 "
00216115962,116," $1,329 "
00216115962,117," $1,543 "
00216115962,118, $893 
00216115962,119, $405 
00612116358,110, $207 
00612116358,111, $186 
00612116358,112, $703 
00612116358,113, $612 
00612116358,114, $272 
00612116358,115, $271 
00612116358,116, $238 
00612116358,117, $342 
00612116358,118, $296 
00612116358,119, $337 
00688118434,109," $35,438 "
00688118434,110," $15,436 "
00688118434,111," $20,710 "
00688118434,112," $35,427 "
00688118434,113," $83,197 "
00688118434,114," $37,986 "
00688118434,115," $32,840 "
00688118434,116," $54,160 "
00688118434,117," $29,472 "
00688118434,118," $32,924 "
00688118434,119," $16,191 "
00697118443,109, $281 
00697118443,110," $18,726 "
00697118443,111," $20,482 "
00697118443,112," $24,957 "
00697118443,113," $42,168 "
00697118443,114," $42,176 "
00697118443,115," $35,323 "
00697118443,116," $51,100 "
00697118443,117," $35,945 "
00697118443,118," $35,267 "
00697118443,119," $16,965 "
00804118550,109," $57,753 "
00804118550,110," $57,186 "
00804118550,111," $27,488 "
00804118550,112," $35,629 "
00804118550,113," $125,241 "
00804118550,114," $61,005 "
00804118550,115," $49,314 "
00804118550,116," $84,397 "
00804118550,117," $54,820 "
00804118550,118," $57,991 "
00804118550,119," $25,173 "
00102118848,109, $914 
00296119042,109, $944 
00296119042,110, $363 
00296119042,111, $325 
00296119042,112," $1,061 "
00296119042,113, $316 
00296119042,114, $520 
00296119042,115, $993 
00296119042,116, $253 
00296119042,117, $240 
00296119042,118, $791 
00296119042,119, $867 
00955118701,109," $33,893 "
00955118701,110," $15,849 "
00955118701,111," $16,877 "
00955118701,112," $21,802 "
00955118701,113," $32,217 "
00955118701,114," $22,684 "
00955118701,115," $22,913 "
00955118701,116," $30,748 "
00955118701,117," $18,346 "
00955118701,118," $18,941 "
00955118701,119," $8,524 "
00939119685,109, $90 
00939119685,110," $3,301 "
00939119685,111, $461 
00939119685,112, $800 
00939119685,113, $58 
00939119685,114, $996 
00939119685,115, $603 
00939119685,116, $47 
00939119685,117, $224 
00939119685,118, $242 
00939119685,119, $533 
00695112441,109, $901 
00695112441,110, $113 
00695112441,111, $566 
00695112441,112, $165 
00695112441,113, $520 
00695112441,114, $968 
00695112441,115, $202 
00695112441,116, $356 
00695112441,117, $812 
00695112441,118, $321 
00695112441,119, $339 
00373113119,109," $3,387 "
00373113119,110," $2,894 "
00373113119,111," $1,888 "
00373113119,112," $3,182 "
00373113119,113," $3,807 "
00373113119,114," $3,800 "
00373113119,115," $2,809 "
00373113119,116," $4,870 "
00373113119,117," $4,703 "
00373113119,118," $6,670 "
00373113119,119," $2,857 "
00946113692,109, $534 
00946113692,110, $213 
00946113692,111, $334 
00946113692,112, $488 
00946113692,113, $693 
00946113692,114, $144 
00946113692,115, $950 
00946113692,116, $187 
00946113692,117, $280 
00946113692,118, $517 
00946113692,119, $447 
0082211568,109, $224 
0082211568,110, $577 
0082211568,111, $552 
0082211568,112, $210 
0082211568,113, $269 
0082211568,114, $107 
0082211568,115," $1,039 "
0082211568,116, $697 
0082211568,117, $353 
0082211568,118, $234 
0082211568,119, $968 
00230117976,109," $7,870 "
00230117976,110," $6,186 "
00230117976,111," $3,687 "
00230117976,112," $3,794 "
00230117976,113," $9,830 "
00230117976,114," $4,658 "
00230117976,115," $4,390 "
00230117976,116," $9,491 "
00230117976,117," $8,990 "
00230117976,118," $8,641 "
00230117976,119," $3,740 "
00688111434,109," $5,901 "
00688111434,110," $4,436 "
00688111434,111," $3,057 "
00688111434,112," $3,328 "
00688111434,113," $4,511 "
00688111434,114," $7,824 "
00688111434,115," $3,302 "
00688111434,116," $6,783 "
00688111434,117," $4,454 "
00688111434,118," $6,728 "
00688111434,119," $3,691 "
00750111496,109, $821 
00750111496,110, $65 
00750111496,111, $128 
00750111496,112, $918 
00750111496,113, $836 
00750111496,114, $609 
00750111496,115, $607 
00750111496,116, $212 
00750111496,117, $831 
00750111496,118, $29 
00750111496,119, $243 
0070611452,109, $947 
0070611452,110, $114 
0070611452,111, $206 
0070611452,112, $614 
0070611452,113, $4 
0070611452,114, $21 
0070611452,115, $399 
0070611452,116," $1,003 "
0070611452,117, $288 
0070611452,118, $254 
0070611452,119, $219 
00245112991,109, $426 
00245112991,110, $376 
00245112991,111, $913 
00245112991,112, $382 
00245112991,113, $236 
00245112991,114, $614 
00245112991,115, $195 
00245112991,116, $144 
00245112991,117, $594 
00245112991,118, $785 
00245112991,119, $12 
00399112145,109, $438 
00536114282,109, $542 
00536114282,110," $2,820 "
00536114282,111," $2,478 "
00536114282,112," $3,645 "
00536114282,113, $339 
00536114282,114, $632 
00536114282,115, $252 
00536114282,116," $1,042 "
00536114282,117, $449 
00536114282,118, $719 
00536114282,119, $185 
00517112263,109, $137 
00517112263,110, $102 
00517112263,111, $792 
00517112263,112, $300 
00517112263,113, $226 
00517112263,114, $2 
00517112263,115, $406 
00517112263,116, $754 
00517112263,117, $111 
00517112263,118, $197 
00517112263,119, $392 
00620117366,109, $304 
00620117366,110, $949 
00620117366,111, $683 
00620117366,112, $518 
00620117366,113, $249 
00620117366,114, $145 
00620117366,115, $771 
00620117366,116, $795 
00620117366,117, $466 
00620117366,118, $857 
00620117366,119, $198 
00170112916,109, $309 
00748113494,109, $56 
00135113881,110, $246 
00135113881,111, $256 
00135113881,112, $579 
00135113881,113, $697 
00135113881,114, $629 
00135113881,115, $824 
00135113881,116, $395 
00135113881,117, $258 
00135113881,118, $661 
00135113881,119, $989 
00396114142,109, $219 
00396114142,110," $1,075 "
00396114142,111, $887 
00396114142,112, $922 
00396114142,113, $535 
00396114142,114, $691 
00396114142,115, $48 
00396114142,116, $120 
00396114142,117, $311 
00396114142,118, $7 
00396114142,119, $285 
00517114263,109, $145 
00517114263,110, $178 
00517114263,111, $375 
00517114263,112, $198 
00517114263,113, $506 
00517114263,114, $486 
00517114263,115, $786 
00517114263,116, $58 
00517114263,117, $526 
00517114263,118, $134 
00517114263,119, $195 
00573114319,109," $12,131 "
00573114319,110," $7,509 "
00573114319,111," $3,660 "
00573114319,112," $3,580 "
00573114319,113," $5,067 "
00573114319,114," $4,140 "
00573114319,115," $3,913 "
00573114319,116," $6,370 "
00573114319,117," $4,602 "
00573114319,118," $3,878 "
00573114319,119," $1,978 "
00601114347,109," $2,010 "
00601114347,110, $70 
00601114347,111, $441 
00601114347,112, $256 
00601114347,113, $512 
00601114347,114," $7,549 "
00601114347,115," $3,171 "
00601114347,116," $7,101 "
00601114347,117," $9,579 "
00601114347,118," $5,806 "
00601114347,119, $115 
00503119249,109, $746 
00503119249,110," $161,116 "
00503119249,111, $189 
00503119249,112, $91 
00503119249,113, $328 
00503119249,114, $330 
00503119249,115, $231 
00503119249,116, $225 
00503119249,117, $160 
00503119249,118, $105 
00503119249,119, $663 
00336115082,109, $514 
00533115279,109," $3,751 "
00533115279,110, $341 
00615115361,109, $272 
00615115361,110, $332 
00615115361,111, $379 
00615115361,112, $470 
00615115361,113, $284 
00615115361,114, $808 
00615115361,115, $24 
00615115361,116, $923 
00615115361,117, $564 
00615115361,118, $213 
00615115361,119, $703 
00637115383,109, $192 
00853115599,109, $87 
00704119450,109," $138,581 "
00704119450,110," $198,572 "
00704119450,111," $167,098 "
00704119450,112," $212,878 "
00704119450,113," $375,591 "
00704119450,114," $327,758 "
00704119450,115," $291,017 "
00704119450,116," $471,471 "
00704119450,117," $304,842 "
00704119450,118," $288,531 "
00704119450,119," $117,873 "
0053411280,110, $349 
0053411280,111, $77 
0053411280,112, $115 
0053411280,113, $682 
0053411280,114, $281 
0053411280,115, $705 
0053411280,116," $4,811 "
0053411280,117," $2,993 "
0053411280,118," $4,824 "
0053411280,119," $2,389 "
00758119504,109," $92,258 "
00758119504,110," $299,645 "
00758119504,111," $16,934 "
00758119504,112," $24,069 "
00758119504,113," $35,339 "
00758119504,114," $29,461 "
00758119504,115," $28,305 "
00758119504,116," $48,496 "
00758119504,117," $28,200 "
00758119504,118," $26,114 "
00758119504,119," $11,179 "
00123116869,110, $899 
00123116869,111, $344 
00123116869,112, $257 
00123116869,113, $819 
00123116869,114, $761 
00123116869,115, $64 
00123116869,116, $425 
00123116869,117, $293 
00123116869,118, $371 
00123116869,119, $22 
00893119639,109," $3,366 "
00893119639,110," $1,738 "
0058911335,109," $7,330 "
0058911335,110, $996 
0058911335,111," $1,070 "
0058911335,112," $1,143 "
0058911335,113, $207 
0058911335,114, $964 
0058911335,115, $788 
0058911335,116, $594 
0058911335,117, $724 
