New Account No,New MonthID, New Revenue 
00707114453,109, $604 
00707114453,110, $-11 
00707114453,111, $584 
00707114453,112, $278 
00707114453,113, $367 
00707114453,114, $562 
00707114453,115, $-   
00707114453,116, $-   
00707114453,117, $-   
00707114453,118, $-   
00707114453,119, $-   
00045114791,109," $16,615 "
00045114791,110," $10,800 "
00045114791,111," $6,152 "
00045114791,112," $5,856 "
00045114791,113," $9,140 "
00045114791,114," $7,814 "
00045114791,115, $-   
00045114791,116, $-   
00045114791,117, $-   
00045114791,118, $-   
00045114791,119, $-   
00423119169,109, $70 
00423119169,110, $746 
00423119169,111, $896 
00423119169,112, $-64 
00423119169,113, $446 
00423119169,114, $842 
00423119169,115, $-   
00423119169,116, $-   
00423119169,117, $-   
00423119169,118, $-   
00423119169,119, $-   
00844111590,109, $489 
00844111590,110, $270 
00844111590,111, $344 
00844111590,112, $473 
00844111590,113, $60 
00844111590,114, $710 
00844111590,115, $-   
00844111590,116, $-   
00844111590,117, $-   
00844111590,118, $-   
00844111590,119, $-   
00532113278,109," $53,826 "
00532113278,110," $7,446 "
00979114725,109, $470 
00681117427,109," $5,542 "
00681117427,110," $6,026 "
00681117427,111," $25,138 "
00681117427,112," $5,969 "
00681117427,113," $9,536 "
00681117427,114," $5,779 "
00681117427,115, $-   
00681117427,116, $-   
00681117427,117, $-   
00681117427,118, $-   
00681117427,119, $-   
00583114329,109, $115 
00583114329,110, $-88 
00583114329,111, $374 
00583114329,112, $52 
00583114329,113, $438 
00583114329,114, $341 
00583114329,115, $-   
00583114329,116, $-   
00583114329,117, $-   
00583114329,118, $-   
00583114329,119, $-   
00585114331,109," $7,450 "
00585114331,110," $5,336 "
00585114331,111," $3,756 "
00585114331,112," $3,829 "
00585114331,113," $5,775 "
00585114331,114," $5,427 "
00585114331,115, $-   
00585114331,116, $-   
00585114331,117, $-   
00585114331,118, $-   
00585114331,119, $-   
00265118011,109," $49,297 "
00265118011,110," $26,408 "
00265118011,111," $18,922 "
00265118011,112," $26,232 "
00265118011,113," $44,198 "
00265118011,114," $39,470 "
00265118011,115, $-   
00265118011,116, $-   
00265118011,117, $-   
00265118011,118, $-   
00265118011,119, $-   
00975117721,109," $5,042 "
00975117721,110," $4,583 "
00975117721,111," $3,242 "
00975117721,112," $3,025 "
00975117721,113," $1,860 "
00975117721,114," $1,393 "
00975117721,115, $-   
00975117721,116, $-   
00975117721,117, $-   
00975117721,118, $-   
00975117721,119, $-   
00824118570,109, $70 
00824118570,110, $633 
00824118570,111, $113 
00824118570,112, $-196 
00824118570,113, $469 
00824118570,114, $150 
00824118570,115, $-   
00824118570,116, $-   
00824118570,117, $-   
00824118570,118, $-   
00824118570,119, $-   
0067111417,109, $687 
0067111417,110, $379 
0067111417,111, $849 
0067111417,112, $139 
0067111417,113, $615 
0067111417,114, $922 
0067111417,115, $-   
0067111417,116, $-   
0067111417,117, $-   
0067111417,118, $-   
0067111417,119, $-   
0077111517,109, $312 
0077111517,110, $271 
0077111517,111, $9 
0077111517,112, $98 
0077111517,113," $3,204 "
0077111517,114," $1,983 "
0077111517,115, $-   
0077111517,116, $-   
0077111517,117, $-   
0077111517,118, $-   
0077111517,119, $-   
00366112112,109," $1,003 "
00366112112,110," $1,420 "
00366112112,111, $646 
00366112112,112, $248 
00366112112,113," $1,392 "
00366112112,114," $1,145 "
00366112112,115, $-   
00366112112,116, $-   
00366112112,117, $-   
00366112112,118, $-   
00366112112,119, $-   
00551114297,109, $-174 
00910114656,109," $5,211 "
00910114656,110," $1,821 "
00910114656,111, $283 
00910114656,112, $710 
00910114656,113, $18 
00927114673,109, $590 
00927114673,110, $315 
00927114673,111, $59 
00927114673,112, $823 
00927114673,113, $701 
00927114673,114, $287 
00927114673,115, $-   
00927114673,116, $-   
00927114673,117, $-   
00927114673,118, $-   
00927114673,119, $-   
00053114799,109, $848 
00053114799,110, $647 
00053114799,111, $157 
00053114799,112, $415 
00053114799,113, $-158 
00053114799,114, $400 
00053114799,115, $-   
00053114799,116, $-   
00053114799,117, $-   
00053114799,118, $-   
00053114799,119, $-   
00897112643,109," $3,947 "
00897112643,110," $4,195 "
00897112643,111," $3,231 "
00897112643,112," $4,226 "
00897112643,113, $741 
00897112643,114, $819 
00897112643,115, $-   
00897112643,116, $-   
00897112643,117, $-   
00897112643,118, $-   
00897112643,119, $-   
00215115961,109, $312 
00215115961,110, $740 
00215115961,111, $313 
00215115961,112, $833 
00215115961,113, $272 
00215115961,114, $585 
00215115961,115, $-   
00215115961,116, $-   
00215115961,117, $-   
00215115961,118, $-   
00215115961,119, $-   
00216115962,109, $851 
00216115962,110," $1,207 "
00216115962,111," $1,474 "
00216115962,112," $1,418 "
00216115962,113," $1,687 "
00216115962,114," $1,596 "
00216115962,115, $-   
00216115962,116, $-   
00216115962,117, $-   
00216115962,118, $-   
00216115962,119, $-   
00612116358,110, $-58 
00612116358,111, $224 
00612116358,112, $761 
00612116358,113, $634 
00612116358,114, $415 
00612116358,115, $-   
00612116358,116, $-   
00612116358,117, $-   
00612116358,118, $-   
00612116358,119, $-   
00688118434,109," $35,436 "
00688118434,110," $15,352 "
00688118434,111," $20,495 "
00688118434,112," $35,300 "
00688118434,113," $82,969 "
00688118434,114," $38,035 "
00688118434,115, $-   
00688118434,116, $-   
00688118434,117, $-   
00688118434,118, $-   
00688118434,119, $-   
00697118443,109, $-168 
00697118443,110," $18,656 "
00697118443,111," $20,478 "
00697118443,112," $24,715 "
00697118443,113," $42,323 "
00697118443,114," $42,075 "
00697118443,115, $-   
00697118443,116, $-   
00697118443,117, $-   
00697118443,118, $-   
00697118443,119, $-   
00804118550,109," $57,643 "
00804118550,110," $57,120 "
00804118550,111," $27,539 "
00804118550,112," $35,454 "
00804118550,113," $125,007 "
00804118550,114," $60,794 "
00804118550,115, $-   
00804118550,116, $-   
00804118550,117, $-   
00804118550,118, $-   
00804118550,119, $-   
00102118848,109, $878 
00296119042,109, $928 
00296119042,110, $549 
00296119042,111, $156 
00296119042,112, $939 
00296119042,113, $468 
00296119042,114, $412 
00296119042,115, $-   
00296119042,116, $-   
00296119042,117, $-   
00296119042,118, $-   
00296119042,119, $-   
00955118701,109," $34,012 "
00955118701,110," $16,052 "
00955118701,111," $16,892 "
00955118701,112," $21,570 "
00955118701,113," $32,133 "
00955118701,114," $22,739 "
00955118701,115, $-   
00955118701,116, $-   
00955118701,117, $-   
00955118701,118, $-   
00955118701,119, $-   
00939119685,109, $95 
00939119685,110," $3,115 "
00939119685,111, $493 
00939119685,112, $700 
00939119685,113, $7 
00939119685,114, $813 
00939119685,115, $-   
00939119685,116, $-   
00939119685,117, $-   
00939119685,118, $-   
00939119685,119, $-   
00695112441,109, $813 
00695112441,110, $-148 
00695112441,111, $731 
00695112441,112, $-52 
00695112441,113, $721 
00695112441,114, $786 
00695112441,115, $-   
00695112441,116, $-   
00695112441,117, $-   
00695112441,118, $-   
00695112441,119, $-   
00373113119,109," $3,565 "
00373113119,110," $2,968 "
00373113119,111," $1,853 "
00373113119,112," $3,334 "
00373113119,113," $3,884 "
00373113119,114," $3,717 "
00373113119,115, $-   
00373113119,116, $-   
00373113119,117, $-   
00373113119,118, $-   
00373113119,119, $-   
00946113692,109, $481 
00946113692,110, $-171 
00946113692,111, $477 
00946113692,112, $546 
00946113692,113, $874 
00946113692,114, $-90 
00946113692,115, $-   
00946113692,116, $-   
00946113692,117, $-   
00946113692,118, $-   
00946113692,119, $-   
0082211568,109, $365 
0082211568,110, $683 
0082211568,111, $632 
0082211568,112, $344 
0082211568,113, $-117 
0082211568,114, $35 
0082211568,115, $-   
0082211568,116, $-   
0082211568,117, $-   
0082211568,118, $-   
0082211568,119, $-   
00230117976,109," $7,808 "
00230117976,110," $6,180 "
00230117976,111," $3,494 "
00230117976,112," $3,760 "
00230117976,113," $9,861 "
00230117976,114," $4,612 "
00230117976,115, $-   
00230117976,116, $-   
00230117976,117, $-   
00230117976,118, $-   
00230117976,119, $-   
00688111434,109," $5,905 "
00688111434,110," $4,214 "
00688111434,111," $3,038 "
00688111434,112," $3,299 "
00688111434,113," $4,336 "
00688111434,114," $7,949 "
00688111434,115, $-   
00688111434,116, $-   
00688111434,117, $-   
00688111434,118, $-   
00688111434,119, $-   
00750111496,109, $776 
00750111496,110, $-38 
00750111496,111, $-40 
00750111496,112, $913 
00750111496,113, $888 
00750111496,114, $636 
00750111496,115, $-   
00750111496,116, $-   
00750111496,117, $-   
00750111496,118, $-   
00750111496,119, $-   
0070611452,109, $742 
0070611452,110, $-126 
0070611452,111, $-32 
0070611452,112, $792 
0070611452,113, $79 
0070611452,114, $154 
0070611452,115, $-   
0070611452,116, $-   
0070611452,117, $-   
0070611452,118, $-   
0070611452,119, $-   
00245112991,109, $569 
00245112991,110, $198 
00245112991,111, $819 
00245112991,112, $142 
00245112991,113, $2 
00245112991,114, $393 
00245112991,115, $-   
00245112991,116, $-   
00245112991,117, $-   
00245112991,118, $-   
00245112991,119, $-   
00399112145,109, $477 
00536114282,109, $754 
00536114282,110," $2,807 "
00536114282,111," $2,318 "
00536114282,112," $3,647 "
00536114282,113, $407 
00536114282,114, $550 
00536114282,115, $-   
00536114282,116, $-   
00536114282,117, $-   
00536114282,118, $-   
00536114282,119, $-   
00517112263,109, $25 
00517112263,110, $134 
00517112263,111, $625 
00517112263,112, $-185 
00517112263,113, $244 
00517112263,114, $18 
00517112263,115, $-   
00517112263,116, $-   
00517112263,117, $-   
00517112263,118, $-   
00517112263,119, $-   
00620117366,109, $-185 
00620117366,110, $738 
00620117366,111, $832 
00620117366,112, $687 
00620117366,113, $366 
00620117366,114, $105 
00620117366,115, $-   
00620117366,116, $-   
00620117366,117, $-   
00620117366,118, $-   
00620117366,119, $-   
00170112916,109, $35 
00748113494,109, $-73 
00135113881,110, $-43 
00135113881,111, $429 
00135113881,112, $728 
00135113881,113, $458 
00135113881,114, $479 
00135113881,115, $-   
00135113881,116, $-   
00135113881,117, $-   
00135113881,118, $-   
00135113881,119, $-   
00396114142,109, $-43 
00396114142,110, $881 
00396114142,111, $659 
00396114142,112, $876 
00396114142,113, $512 
00396114142,114, $851 
00396114142,115, $-   
00396114142,116, $-   
00396114142,117, $-   
00396114142,118, $-   
00396114142,119, $-   
00517114263,109, $332 
00517114263,110, $142 
00517114263,111, $331 
00517114263,112, $18 
00517114263,113, $495 
00517114263,114, $505 
00517114263,115, $-   
00517114263,116, $-   
00517114263,117, $-   
00517114263,118, $-   
00517114263,119, $-   
00573114319,109," $12,033 "
00573114319,110," $7,614 "
00573114319,111," $3,851 "
00573114319,112," $3,518 "
00573114319,113," $4,840 "
00573114319,114," $3,910 "
00573114319,115, $-   
00573114319,116, $-   
00573114319,117, $-   
00573114319,118, $-   
00573114319,119, $-   
00601114347,109," $2,041 "
00601114347,110, $23 
00601114347,111, $348 
00601114347,112, $286 
00601114347,113, $565 
00601114347,114," $7,513 "
00601114347,115, $-   
00601114347,116, $-   
00601114347,117, $-   
00601114347,118, $-   
00601114347,119, $-   
00503119249,109, $865 
00503119249,110," $160,906 "
00503119249,111, $83 
00503119249,112, $216 
00503119249,113, $196 
00503119249,114, $249 
00503119249,115, $-   
00503119249,116, $-   
00503119249,117, $-   
00503119249,118, $-   
00503119249,119, $-   
00336115082,109, $684 
00533115279,109," $3,654 "
00533115279,110, $239 
00615115361,109, $-65 
00615115361,110, $130 
00615115361,111, $451 
00615115361,112, $324 
00615115361,113, $265 
00615115361,114, $612 
00615115361,115, $-   
00615115361,116, $-   
00615115361,117, $-   
00615115361,118, $-   
00615115361,119, $-   
00637115383,109, $193 
00853115599,109, $247 
00704119450,109," $138,667 "
00704119450,110," $198,730 "
00704119450,111," $166,988 "
00704119450,112," $212,906 "
00704119450,113," $375,689 "
00704119450,114," $327,707 "
00704119450,115, $-   
00704119450,116, $-   
00704119450,117, $-   
00704119450,118, $-   
00704119450,119, $-   
0053411280,110, $332 
0053411280,111, $43 
0053411280,112, $-111 
0053411280,113, $697 
0053411280,114, $462 
0053411280,115, $-   
0053411280,116, $-   
0053411280,117, $-   
0053411280,118, $-   
0053411280,119, $-   
00758119504,109," $92,099 "
00758119504,110," $299,430 "
00758119504,111," $16,831 "
00758119504,112," $24,278 "
00758119504,113," $35,166 "
00758119504,114," $29,636 "
00758119504,115, $-   
00758119504,116, $-   
00758119504,117, $-   
00758119504,118, $-   
00758119504,119, $-   
00123116869,110, $657 
00123116869,111, $264 
00123116869,112, $359 
00123116869,113, $705 
00123116869,114, $634 
00123116869,115, $-   
00123116869,116, $-   
00123116869,117, $-   
00123116869,118, $-   
00123116869,119, $-   
00893119639,109," $3,512 "
00893119639,110," $1,707 "
0058911335,109," $7,304 "
0058911335,110, $986 
0058911335,111," $1,016 "
0058911335,112," $1,080 "
0058911335,113, $309 
0058911335,114, $863 
0058911335,115, $-   
0058911335,116, $-   
0058911335,117, $-   
0058911335,118, $-   
0058911335,119, $-   
00421111167,109," $1,019 "
00421111167,110," $2,161 "
00421111167,111," $1,128 "
00421111167,112," $1,894 "
00421111167,113," $1,745 "
00421111167,114," $1,611 "
00421111167,115, $-   
00421111167,116, $-   
00421111167,117, $-   
00421111167,118, $-   
00421111167,119, $-   
00702119448,109, $-71 
00702119448,110, $101 
00702119448,111, $303 
00702119448,112, $155 
00702119448,113, $814 
00702119448,114, $153 
00702119448,115, $-   
00702119448,116, $-   
00702119448,117, $-   
00702119448,118, $-   
00702119448,119, $-   
00472117218,109," $68,833 "
00472117218,110," $42,237 "
00472117218,111," $22,373 "
00472117218,112," $28,795 "
00472117218,113," $49,022 "
00472117218,114," $18,884 "
00472117218,115, $-   
00472117218,116, $-   
00472117218,117, $-   
00472117218,118, $-   
00472117218,119, $-   
003371283,109, $837 
003371283,110, $893 
00203125949,109," $74,590 "
00203125949,110," $33,688 "
00203125949,111," $21,292 "
00203125949,112," $29,650 "
00203125949,113," $48,867 "
00203125949,114," $41,392 "
00203125949,115, $-   
00203125949,116, $-   
00203125949,117, $-   
00203125949,118, $-   
00203125949,119, $-   
00185128931,109, $794 
00185128931,110, $679 
00185128931,111, $12 
00185128931,112, $910 
00185128931,113, $404 
00185128931,114, $308 
00185128931,115, $-   
00185128931,116, $-   
00185128931,117, $-   
00185128931,118, $-   
00185128931,119, $-   
00561121307,109, $482 
00561121307,110, $224 
00561121307,111, $837 
00561121307,112, $132 
00561121307,113, $672 
00561121307,114, $70 
